Question,Location Code,Location Name,Answer,Count
Meals Per Day,182,Mwanga Kaskazini,3,383
Meals Per Day,182,Mwanga Kaskazini,,5
Meals Per Day,182,Mwanga Kaskazini,2,85
Meals Per Day,152,Endiamtu,1,43
Meals Per Day,152,Endiamtu,3,348
Meals Per Day,152,Endiamtu,,9
Meals Per Day,152,Endiamtu,2,281
Meals Per Day,092,Kamunyonge,1,41
Meals Per Day,092,Kamunyonge,3,1106
Meals Per Day,092,Kamunyonge,,23
Meals Per Day,092,Kamunyonge,2,396
Meals Per Day,111,Nyanghwale,1,194
Meals Per Day,111,Nyanghwale,3,3124
Meals Per Day,111,Nyanghwale,,174
Meals Per Day,111,Nyanghwale,2,2679
Meals Per Day,162,Ediantu,1,24
Meals Per Day,162,Ediantu,3,491
Meals Per Day,162,Ediantu,,3
Meals Per Day,162,Ediantu,2,172
Meals Per Day,081,Ngemo,1,378
Meals Per Day,081,Ngemo,3,2792
Meals Per Day,081,Ngemo,,140
Meals Per Day,081,Ngemo,2,3750
Meals Per Day,091,Ushirika,1,242
Meals Per Day,091,Ushirika,3,3677
Meals Per Day,091,Ushirika,,218
Meals Per Day,091,Ushirika,2,3818
Meals Per Day,333,Majengo,1,0
Meals Per Day,333,Majengo,3,10
Meals Per Day,333,Majengo,,0
Meals Per Day,333,Majengo,2,31
Meals Per Day,332,Mabwepande,1,0
Meals Per Day,332,Mabwepande,3,60
Meals Per Day,332,Mabwepande,,3
Meals Per Day,332,Mabwepande,2,18
Meals Per Day,283,Katoro,1,1
Meals Per Day,283,Katoro,3,148
Meals Per Day,283,Katoro,,4
Meals Per Day,283,Katoro,2,130
Meals Per Day,311,Ngenge,1,2
Meals Per Day,311,Ngenge,3,113
Meals Per Day,311,Ngenge,,4
Meals Per Day,311,Ngenge,2,272
Meals Per Day,273,Morotonga,1,2
Meals Per Day,273,Morotonga,3,3
Meals Per Day,273,Morotonga,,0
Meals Per Day,273,Morotonga,2,5
Meals Per Day,120,Masoko,1,0
Meals Per Day,120,Masoko,3,20
Meals Per Day,120,Masoko,,0
Meals Per Day,120,Masoko,2,22
Meals Per Day,093,Chato,1,54
Meals Per Day,093,Chato,3,533
Meals Per Day,093,Chato,,3
Meals Per Day,093,Chato,2,444
Meals Per Day,251,Lwamgasa,1,50
Meals Per Day,251,Lwamgasa,3,456
Meals Per Day,251,Lwamgasa,,62
Meals Per Day,251,Lwamgasa,2,544
Meals Per Day,281,Ketare,1,13
Meals Per Day,281,Ketare,3,230
Meals Per Day,281,Ketare,,6
Meals Per Day,281,Ketare,2,310
Meals Per Day,231,Nyarugusu,1,27
Meals Per Day,231,Nyarugusu,3,796
Meals Per Day,231,Nyarugusu,,43
Meals Per Day,231,Nyarugusu,2,734
Meals Per Day,352,Kalangalala,1,15
Meals Per Day,352,Kalangalala,3,41
Meals Per Day,352,Kalangalala,,12
Meals Per Day,352,Kalangalala,2,102
Meals Per Day,041,Nyamirembe,1,270
Meals Per Day,041,Nyamirembe,3,3039
Meals Per Day,041,Nyamirembe,,181
Meals Per Day,041,Nyamirembe,2,4036
Meals Per Day,361,Ijumbi,1,0
Meals Per Day,361,Ijumbi,3,57
Meals Per Day,361,Ijumbi,,0
Meals Per Day,361,Ijumbi,2,62
Meals Per Day,031,Namonge,1,352
Meals Per Day,031,Namonge,3,3562
Meals Per Day,031,Namonge,,133
Meals Per Day,031,Namonge,2,3729
Meals Per Day,103,Muungano,1,15
Meals Per Day,103,Muungano,3,687
Meals Per Day,103,Muungano,,16
Meals Per Day,103,Muungano,2,639
Meals Per Day,042,Kitaji,1,30
Meals Per Day,042,Kitaji,3,771
Meals Per Day,042,Kitaji,,11
Meals Per Day,042,Kitaji,2,282
Meals Per Day,262,Kalobe,1,2
Meals Per Day,262,Kalobe,3,156
Meals Per Day,262,Kalobe,,0
Meals Per Day,262,Kalobe,2,24
Meals Per Day,181,Kamena,1,82
Meals Per Day,181,Kamena,3,2174
Meals Per Day,181,Kamena,,97
Meals Per Day,181,Kamena,2,2030
Meals Per Day,193,Ludewa,1,21
Meals Per Day,193,Ludewa,3,207
Meals Per Day,193,Ludewa,,7
Meals Per Day,193,Ludewa,2,183
Meals Per Day,012,Njombe Mjini,1,34
Meals Per Day,012,Njombe Mjini,3,2202
Meals Per Day,012,Njombe Mjini,,69
Meals Per Day,012,Njombe Mjini,2,583
Meals Per Day,413,Kamachumu,1,0
Meals Per Day,413,Kamachumu,3,0
Meals Per Day,413,Kamachumu,,0
Meals Per Day,413,Kamachumu,2,40
Meals Per Day,121,Katende,1,223
Meals Per Day,121,Katende,3,2616
Meals Per Day,121,Katende,,137
Meals Per Day,121,Katende,2,3475
Meals Per Day,033,Wanging`ombe,1,73
Meals Per Day,033,Wanging`ombe,3,690
Meals Per Day,033,Wanging`ombe,,38
Meals Per Day,033,Wanging`ombe,2,863
Meals Per Day,201,Iparamasa,1,100
Meals Per Day,201,Iparamasa,3,1605
Meals Per Day,201,Iparamasa,,101
Meals Per Day,201,Iparamasa,2,1243
Meals Per Day,062,Mpanda hotel,1,69
Meals Per Day,062,Mpanda hotel,3,978
Meals Per Day,062,Mpanda hotel,,49
Meals Per Day,062,Mpanda hotel,2,535
Meals Per Day,011,Runzewe Mashariki,1,169
Meals Per Day,011,Runzewe Mashariki,3,2906
Meals Per Day,011,Runzewe Mashariki,,169
Meals Per Day,011,Runzewe Mashariki,2,3220
Meals Per Day,153,Buziku,1,17
Meals Per Day,153,Buziku,3,624
Meals Per Day,153,Buziku,,44
Meals Per Day,153,Buziku,2,492
Meals Per Day,053,Nkome,1,60
Meals Per Day,053,Nkome,3,1136
Meals Per Day,053,Nkome,,54
Meals Per Day,053,Nkome,2,794
Meals Per Day,102,Nyamatare,1,42
Meals Per Day,102,Nyamatare,3,1082
Meals Per Day,102,Nyamatare,,19
Meals Per Day,102,Nyamatare,2,371
Meals Per Day,122,Buhare,1,37
Meals Per Day,122,Buhare,3,604
Meals Per Day,122,Buhare,,13
Meals Per Day,122,Buhare,2,223
Meals Per Day,431,Ngulwi,1,0
Meals Per Day,431,Ngulwi,3,40
Meals Per Day,431,Ngulwi,,0
Meals Per Day,431,Ngulwi,2,1
Meals Per Day,303,Itigi Majengo,1,3
Meals Per Day,303,Itigi Majengo,3,41
Meals Per Day,303,Itigi Majengo,,0
Meals Per Day,303,Itigi Majengo,2,42
Meals Per Day,312,Nyampulukano,1,0
Meals Per Day,312,Nyampulukano,3,67
Meals Per Day,312,Nyampulukano,,2
Meals Per Day,312,Nyampulukano,2,63
Meals Per Day,173,Lugulu,1,19
Meals Per Day,173,Lugulu,3,321
Meals Per Day,173,Lugulu,,14
Meals Per Day,173,Lugulu,2,252
Meals Per Day,171,Makurugusi,1,251
Meals Per Day,171,Makurugusi,3,2118
Meals Per Day,171,Makurugusi,,35
Meals Per Day,171,Makurugusi,2,1980
Meals Per Day,123,Nyakafulu,1,39
Meals Per Day,123,Nyakafulu,3,900
Meals Per Day,123,Nyakafulu,,17
Meals Per Day,123,Nyakafulu,2,460
Meals Per Day,421,Ruhanga,1,0
Meals Per Day,421,Ruhanga,3,0
Meals Per Day,421,Ruhanga,,0
Meals Per Day,421,Ruhanga,2,25
Meals Per Day,241,Nyakamwaga,1,39
Meals Per Day,241,Nyakamwaga,3,1068
Meals Per Day,241,Nyakamwaga,,46
Meals Per Day,241,Nyakamwaga,2,840
Meals Per Day,143,Matui,1,33
Meals Per Day,143,Matui,3,650
Meals Per Day,143,Matui,,11
Meals Per Day,143,Matui,2,400
Meals Per Day,381,Buganguzi,1,0
Meals Per Day,381,Buganguzi,3,0
Meals Per Day,381,Buganguzi,,0
Meals Per Day,381,Buganguzi,2,38
Meals Per Day,142,Rwamishenye,1,39
Meals Per Day,142,Rwamishenye,3,651
Meals Per Day,142,Rwamishenye,,28
Meals Per Day,142,Rwamishenye,2,281
Meals Per Day,151,Mwabusalu,1,191
Meals Per Day,151,Mwabusalu,3,2230
Meals Per Day,151,Mwabusalu,,102
Meals Per Day,151,Mwabusalu,2,2219
Meals Per Day,172,Magu Mjini,1,32
Meals Per Day,172,Magu Mjini,3,433
Meals Per Day,172,Magu Mjini,,6
Meals Per Day,172,Magu Mjini,2,305
Number of Females in Household,233,Malampaka,,0
Number of Females in Household,233,Malampaka,25,0
Number of Females in Household,233,Malampaka,13,0
Number of Females in Household,233,Malampaka,20,0
Number of Females in Household,233,Malampaka,6,12
Number of Females in Household,233,Malampaka,8,0
Number of Females in Household,233,Malampaka,14,0
Number of Females in Household,233,Malampaka,11,0
Number of Females in Household,233,Malampaka,24,0
Number of Females in Household,233,Malampaka,17,0
Number of Females in Household,233,Malampaka,15,0
Number of Females in Household,233,Malampaka,7,0
Number of Females in Household,233,Malampaka,2,29
Number of Females in Household,233,Malampaka,1,12
Number of Females in Household,233,Malampaka,10,0
Number of Females in Household,233,Malampaka,12,0
Number of Females in Household,233,Malampaka,18,0
Number of Females in Household,233,Malampaka,5,12
Number of Females in Household,233,Malampaka,3,36
Number of Females in Household,233,Malampaka,16,0
Number of Females in Household,233,Malampaka,9,0
Number of Females in Household,233,Malampaka,22,0
Number of Females in Household,233,Malampaka,21,0
Number of Females in Household,233,Malampaka,19,0
Number of Females in Household,233,Malampaka,23,0
Number of Females in Household,233,Malampaka,4,21
Number of Females in Household,132,Makoko,,4
Number of Females in Household,132,Makoko,25,0
Number of Females in Household,132,Makoko,13,0
Number of Females in Household,132,Makoko,20,0
Number of Females in Household,132,Makoko,6,26
Number of Females in Household,132,Makoko,8,0
Number of Females in Household,132,Makoko,14,0
Number of Females in Household,132,Makoko,11,0
Number of Females in Household,132,Makoko,24,0
Number of Females in Household,132,Makoko,17,0
Number of Females in Household,132,Makoko,15,0
Number of Females in Household,132,Makoko,7,37
Number of Females in Household,132,Makoko,2,149
Number of Females in Household,132,Makoko,1,59
Number of Females in Household,132,Makoko,10,15
Number of Females in Household,132,Makoko,12,0
Number of Females in Household,132,Makoko,18,0
Number of Females in Household,132,Makoko,5,78
Number of Females in Household,132,Makoko,3,142
Number of Females in Household,132,Makoko,16,0
Number of Females in Household,132,Makoko,9,0
Number of Females in Household,132,Makoko,22,0
Number of Females in Household,132,Makoko,21,0
Number of Females in Household,132,Makoko,19,0
Number of Females in Household,132,Makoko,23,0
Number of Females in Household,132,Makoko,4,132
Number of Females in Household,322,Ibighi,,0
Number of Females in Household,322,Ibighi,25,0
Number of Females in Household,322,Ibighi,13,0
Number of Females in Household,322,Ibighi,20,0
Number of Females in Household,322,Ibighi,6,0
Number of Females in Household,322,Ibighi,8,0
Number of Females in Household,322,Ibighi,14,0
Number of Females in Household,322,Ibighi,11,0
Number of Females in Household,322,Ibighi,24,0
Number of Females in Household,322,Ibighi,17,0
Number of Females in Household,322,Ibighi,15,0
Number of Females in Household,322,Ibighi,7,0
Number of Females in Household,322,Ibighi,2,16
Number of Females in Household,322,Ibighi,1,1
Number of Females in Household,322,Ibighi,10,0
Number of Females in Household,322,Ibighi,12,0
Number of Females in Household,322,Ibighi,18,0
Number of Females in Household,322,Ibighi,5,0
Number of Females in Household,322,Ibighi,3,2
Number of Females in Household,322,Ibighi,16,0
Number of Females in Household,322,Ibighi,9,0
Number of Females in Household,322,Ibighi,22,0
Number of Females in Household,322,Ibighi,21,0
Number of Females in Household,322,Ibighi,19,0
Number of Females in Household,322,Ibighi,23,0
Number of Females in Household,322,Ibighi,4,6
Number of Females in Household,131,Bukandwe,,34
Number of Females in Household,131,Bukandwe,25,0
Number of Females in Household,131,Bukandwe,13,14
Number of Females in Household,131,Bukandwe,20,0
Number of Females in Household,131,Bukandwe,6,453
Number of Females in Household,131,Bukandwe,8,65
Number of Females in Household,131,Bukandwe,14,7
Number of Females in Household,131,Bukandwe,11,22
Number of Females in Household,131,Bukandwe,24,0
Number of Females in Household,131,Bukandwe,17,0
Number of Females in Household,131,Bukandwe,15,0
Number of Females in Household,131,Bukandwe,7,240
Number of Females in Household,131,Bukandwe,2,1289
Number of Females in Household,131,Bukandwe,1,518
Number of Females in Household,131,Bukandwe,10,17
Number of Females in Household,131,Bukandwe,12,16
Number of Females in Household,131,Bukandwe,18,0
Number of Females in Household,131,Bukandwe,5,707
Number of Females in Household,131,Bukandwe,3,1385
Number of Females in Household,131,Bukandwe,16,0
Number of Females in Household,131,Bukandwe,9,47
Number of Females in Household,131,Bukandwe,22,0
Number of Females in Household,131,Bukandwe,21,0
Number of Females in Household,131,Bukandwe,19,0
Number of Females in Household,131,Bukandwe,23,0
Number of Females in Household,131,Bukandwe,4,1188
Number of Females in Household,391,Ibuga,,0
Number of Females in Household,391,Ibuga,25,0
Number of Females in Household,391,Ibuga,13,0
Number of Females in Household,391,Ibuga,20,0
Number of Females in Household,391,Ibuga,6,4
Number of Females in Household,391,Ibuga,8,0
Number of Females in Household,391,Ibuga,14,0
Number of Females in Household,391,Ibuga,11,0
Number of Females in Household,391,Ibuga,24,0
Number of Females in Household,391,Ibuga,17,0
Number of Females in Household,391,Ibuga,15,0
Number of Females in Household,391,Ibuga,7,0
Number of Females in Household,391,Ibuga,2,8
Number of Females in Household,391,Ibuga,1,8
Number of Females in Household,391,Ibuga,10,0
Number of Females in Household,391,Ibuga,12,0
Number of Females in Household,391,Ibuga,18,0
Number of Females in Household,391,Ibuga,5,0
Number of Females in Household,391,Ibuga,3,4
Number of Females in Household,391,Ibuga,16,0
Number of Females in Household,391,Ibuga,9,0
Number of Females in Household,391,Ibuga,22,0
Number of Females in Household,391,Ibuga,21,0
Number of Females in Household,391,Ibuga,19,0
Number of Females in Household,391,Ibuga,23,0
Number of Females in Household,391,Ibuga,4,3
Number of Females in Household,301,Nyakagomba,,3
Number of Females in Household,301,Nyakagomba,25,0
Number of Females in Household,301,Nyakagomba,13,0
Number of Females in Household,301,Nyakagomba,20,0
Number of Females in Household,301,Nyakagomba,6,22
Number of Females in Household,301,Nyakagomba,8,11
Number of Females in Household,301,Nyakagomba,14,0
Number of Females in Household,301,Nyakagomba,11,0
Number of Females in Household,301,Nyakagomba,24,0
Number of Females in Household,301,Nyakagomba,17,0
Number of Females in Household,301,Nyakagomba,15,0
Number of Females in Household,301,Nyakagomba,7,23
Number of Females in Household,301,Nyakagomba,2,87
Number of Females in Household,301,Nyakagomba,1,47
Number of Females in Household,301,Nyakagomba,10,8
Number of Females in Household,301,Nyakagomba,12,0
Number of Females in Household,301,Nyakagomba,18,0
Number of Females in Household,301,Nyakagomba,5,40
Number of Females in Household,301,Nyakagomba,3,119
Number of Females in Household,301,Nyakagomba,16,0
Number of Females in Household,301,Nyakagomba,9,0
Number of Females in Household,301,Nyakagomba,22,0
Number of Females in Household,301,Nyakagomba,21,0
Number of Females in Household,301,Nyakagomba,19,0
Number of Females in Household,301,Nyakagomba,23,0
Number of Females in Household,301,Nyakagomba,4,65
Number of Females in Household,211,Mwanghonoli,,14
Number of Females in Household,211,Mwanghonoli,25,0
Number of Females in Household,211,Mwanghonoli,13,12
Number of Females in Household,211,Mwanghonoli,20,0
Number of Females in Household,211,Mwanghonoli,6,178
Number of Females in Household,211,Mwanghonoli,8,69
Number of Females in Household,211,Mwanghonoli,14,12
Number of Females in Household,211,Mwanghonoli,11,5
Number of Females in Household,211,Mwanghonoli,24,14
Number of Females in Household,211,Mwanghonoli,17,15
Number of Females in Household,211,Mwanghonoli,15,0
Number of Females in Household,211,Mwanghonoli,7,124
Number of Females in Household,211,Mwanghonoli,2,631
Number of Females in Household,211,Mwanghonoli,1,177
Number of Females in Household,211,Mwanghonoli,10,14
Number of Females in Household,211,Mwanghonoli,12,22
Number of Females in Household,211,Mwanghonoli,18,0
Number of Females in Household,211,Mwanghonoli,5,326
Number of Females in Household,211,Mwanghonoli,3,723
Number of Females in Household,211,Mwanghonoli,16,0
Number of Females in Household,211,Mwanghonoli,9,43
Number of Females in Household,211,Mwanghonoli,22,0
Number of Females in Household,211,Mwanghonoli,21,0
Number of Females in Household,211,Mwanghonoli,19,0
Number of Females in Household,211,Mwanghonoli,23,0
Number of Females in Household,211,Mwanghonoli,4,548
Number of Females in Household,221,Bwera,,11
Number of Females in Household,221,Bwera,25,0
Number of Females in Household,221,Bwera,13,11
Number of Females in Household,221,Bwera,20,0
Number of Females in Household,221,Bwera,6,113
Number of Females in Household,221,Bwera,8,40
Number of Females in Household,221,Bwera,14,0
Number of Females in Household,221,Bwera,11,9
Number of Females in Household,221,Bwera,24,0
Number of Females in Household,221,Bwera,17,0
Number of Females in Household,221,Bwera,15,0
Number of Females in Household,221,Bwera,7,71
Number of Females in Household,221,Bwera,2,354
Number of Females in Household,221,Bwera,1,156
Number of Females in Household,221,Bwera,10,54
Number of Females in Household,221,Bwera,12,0
Number of Females in Household,221,Bwera,18,0
Number of Females in Household,221,Bwera,5,312
Number of Females in Household,221,Bwera,3,523
Number of Females in Household,221,Bwera,16,0
Number of Females in Household,221,Bwera,9,101
Number of Females in Household,221,Bwera,22,0
Number of Females in Household,221,Bwera,21,0
Number of Females in Household,221,Bwera,19,0
Number of Females in Household,221,Bwera,23,0
Number of Females in Household,221,Bwera,4,424
Number of Females in Household,271,Busanda,,12
Number of Females in Household,271,Busanda,25,0
Number of Females in Household,271,Busanda,13,0
Number of Females in Household,271,Busanda,20,0
Number of Females in Household,271,Busanda,6,36
Number of Females in Household,271,Busanda,8,0
Number of Females in Household,271,Busanda,14,0
